Volatility 3 Framework 2.28.0

PID	Process	Start	End	Flags	PgOff	Major	Minor	Inode	File Path	File output
631	dbus-daemon	0x7fd9960c2000	0x7fd9960c3000	---	0x2d000	252	2	918097	/usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7	Disabled
631	dbus-daemon	0x7fd9960c3000	0x7fd9960c5000	r--	0x2d000	252	2	918097	/usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7	Disabled
631	dbus-daemon	0x7fd9960c5000	0x7fd9960c6000	rw-	0x2f000	252	2	918097	/usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7	Disabled
631	dbus-daemon	0x7fd9960c6000	0x7fd9960d9000	r--	0x0	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd9960d9000	0x7fd996158000	r-x	0x13000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd996158000	0x7fd996183000	r--	0x92000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd996183000	0x7fd996184000	---	0xbd000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd996184000	0x7fd99618b000	r--	0xbd000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd99618b000	0x7fd99618c000	rw-	0xc4000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
631	dbus-daemon	0x7fd99618c000	0x7fd99618d000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
631	dbus-daemon	0x7fd99618d000	0x7fd996198000	r--	0x0	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd996198000	0x7fd9961c6000	r-x	0xb000	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd9961c6000	0x7fd9961d8000	r--	0x39000	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd9961d8000	0x7fd9961d9000	---	0x4b000	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd9961d9000	0x7fd9961da000	r--	0x4b000	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd9961da000	0x7fd9961db000	rw-	0x4c000	252	2	918092	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13	Disabled
631	dbus-daemon	0x7fd9961e1000	0x7fd9961e3000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
631	dbus-daemon	0x7fd9961e3000	0x7fd9961e5000	r--	0x0	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
631	dbus-daemon	0x7fd9961e5000	0x7fd99620f000	r-x	0x2000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
631	dbus-daemon	0x7fd99620f000	0x7fd99621a000	r--	0x2c000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
631	dbus-daemon	0x7fd99621b000	0x7fd99621d000	r--	0x37000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
631	dbus-daemon	0x7fd99621d000	0x7fd99621f000	rw-	0x39000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
631	dbus-daemon	0x7ffe73227000	0x7ffe73248000	rw-	0x0	0	0	0	[stack]	Disabled
631	dbus-daemon	0x7ffe733b9000	0x7ffe733bd000	r--	0x0	0	0	0	Anonymous Mapping	Disabled
631	dbus-daemon	0x7ffe733bd000	0x7ffe733bf000	r-x	0x0	0	0	0	[vdso]	Disabled
637	irqbalance	0x55c870fd1000	0x55c870fd3000	r--	0x0	252	2	917601	/usr/sbin/irqbalance	Disabled
637	irqbalance	0x55c870fd3000	0x55c870fdd000	r-x	0x2000	252	2	917601	/usr/sbin/irqbalance	Disabled
637	irqbalance	0x55c870fdd000	0x55c870fe1000	r--	0xc000	252	2	917601	/usr/sbin/irqbalance	Disabled
637	irqbalance	0x55c870fe1000	0x55c870fe2000	r--	0xf000	252	2	917601	/usr/sbin/irqbalance	Disabled
637	irqbalance	0x55c870fe2000	0x55c870fe3000	rw-	0x10000	252	2	917601	/usr/sbin/irqbalance	Disabled
637	irqbalance	0x55c8a8145000	0x55c8a8180000	rw-	0x0	0	0	0	[heap]	Disabled
637	irqbalance	0x7f8b58000000	0x7f8b58021000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b58021000	0x7f8b5c000000	---	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5e037000	0x7f8b5e038000	---	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5e038000	0x7f8b5e83a000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5e83a000	0x7f8b5e83e000	r--	0x0	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
637	irqbalance	0x7f8b5e83e000	0x7f8b5e854000	r-x	0x4000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
637	irqbalance	0x7f8b5e854000	0x7f8b5e85e000	r--	0x1a000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
637	irqbalance	0x7f8b5e85e000	0x7f8b5e85f000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
637	irqbalance	0x7f8b5e85f000	0x7f8b5e860000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
637	irqbalance	0x7f8b5e860000	0x7f8b5e86f000	r--	0x0	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e86f000	0x7f8b5e955000	r-x	0xf000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e955000	0x7f8b5e993000	r--	0xf5000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e993000	0x7f8b5e994000	---	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e994000	0x7f8b5e997000	r--	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e997000	0x7f8b5e99d000	rw-	0x136000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
637	irqbalance	0x7f8b5e99d000	0x7f8b5e9a0000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5e9a0000	0x7f8b5e9a3000	r--	0x0	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
637	irqbalance	0x7f8b5e9a3000	0x7f8b5e9a7000	r-x	0x3000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
637	irqbalance	0x7f8b5e9a7000	0x7f8b5e9a9000	r--	0x7000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
637	irqbalance	0x7f8b5e9a9000	0x7f8b5e9aa000	r--	0x8000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
637	irqbalance	0x7f8b5e9aa000	0x7f8b5e9ab000	rw-	0x9000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
637	irqbalance	0x7f8b5e9ab000	0x7f8b5e9ad000	r--	0x0	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9ad000	0x7f8b5e9c6000	r-x	0x2000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9c6000	0x7f8b5e9c8000	r--	0x1b000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9c8000	0x7f8b5e9c9000	---	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9c9000	0x7f8b5e9ca000	r--	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9ca000	0x7f8b5e9cb000	rw-	0x1e000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
637	irqbalance	0x7f8b5e9cb000	0x7f8b5e9d5000	r--	0x0	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
637	irqbalance	0x7f8b5e9d5000	0x7f8b5ea87000	r-x	0xa000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
637	irqbalance	0x7f8b5ea87000	0x7f8b5ea98000	r--	0xbc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
637	irqbalance	0x7f8b5ea98000	0x7f8b5ea99000	r--	0xcc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
637	irqbalance	0x7f8b5ea99000	0x7f8b5ea9a000	rw-	0xcd000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
637	irqbalance	0x7f8b5ea9a000	0x7f8b5ea9d000	r--	0x0	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
637	irqbalance	0x7f8b5ea9d000	0x7f8b5eab8000	r-x	0x3000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
637	irqbalance	0x7f8b5eab8000	0x7f8b5eac3000	r--	0x1e000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
637	irqbalance	0x7f8b5eac3000	0x7f8b5eac4000	r--	0x28000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
637	irqbalance	0x7f8b5eac4000	0x7f8b5eac5000	rw-	0x29000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
637	irqbalance	0x7f8b5eac5000	0x7f8b5eac7000	r--	0x0	252	2	924422	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3	Disabled
637	irqbalance	0x7f8b5eac7000	0x7f8b5eb1c000	r-x	0x2000	252	2	924422	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3	Disabled
637	irqbalance	0x7f8b5eb1c000	0x7f8b5eb39000	r--	0x57000	252	2	924422	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3	Disabled
637	irqbalance	0x7f8b5eb39000	0x7f8b5eb3a000	r--	0x73000	252	2	924422	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3	Disabled
637	irqbalance	0x7f8b5eb3a000	0x7f8b5eb3b000	rw-	0x74000	252	2	924422	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3	Disabled
637	irqbalance	0x7f8b5eb3b000	0x7f8b5eb63000	r--	0x0	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5eb63000	0x7f8b5ecf8000	r-x	0x28000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5ecf8000	0x7f8b5ed50000	r--	0x1bd000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5ed50000	0x7f8b5ed51000	---	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5ed51000	0x7f8b5ed55000	r--	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5ed55000	0x7f8b5ed57000	rw-	0x219000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
637	irqbalance	0x7f8b5ed57000	0x7f8b5ed66000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5ed66000	0x7f8b5ed69000	r--	0x0	252	2	924407	/usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0	Disabled
637	irqbalance	0x7f8b5ed69000	0x7f8b5ed6f000	r-x	0x3000	252	2	924407	/usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0	Disabled
637	irqbalance	0x7f8b5ed6f000	0x7f8b5ed71000	r--	0x9000	252	2	924407	/usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0	Disabled
637	irqbalance	0x7f8b5ed71000	0x7f8b5ed72000	r--	0xa000	252	2	924407	/usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0	Disabled
637	irqbalance	0x7f8b5ed72000	0x7f8b5ed73000	rw-	0xb000	252	2	924407	/usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0	Disabled
637	irqbalance	0x7f8b5ed73000	0x7f8b5ed81000	r--	0x0	252	2	919015	/usr/lib/x86_64-linux-gnu/libm.so.6	Disabled
637	irqbalance	0x7f8b5ed81000	0x7f8b5edfd000	r-x	0xe000	252	2	919015	/usr/lib/x86_64-linux-gnu/libm.so.6	Disabled
637	irqbalance	0x7f8b5edfd000	0x7f8b5ee58000	r--	0x8a000	252	2	919015	/usr/lib/x86_64-linux-gnu/libm.so.6	Disabled
637	irqbalance	0x7f8b5ee58000	0x7f8b5ee59000	r--	0xe4000	252	2	919015	/usr/lib/x86_64-linux-gnu/libm.so.6	Disabled
637	irqbalance	0x7f8b5ee59000	0x7f8b5ee5a000	rw-	0xe5000	252	2	919015	/usr/lib/x86_64-linux-gnu/libm.so.6	Disabled
637	irqbalance	0x7f8b5ee5a000	0x7f8b5ee6d000	r--	0x0	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5ee6d000	0x7f8b5eeec000	r-x	0x13000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5eeec000	0x7f8b5ef17000	r--	0x92000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5ef17000	0x7f8b5ef18000	---	0xbd000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5ef18000	0x7f8b5ef1f000	r--	0xbd000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5ef1f000	0x7f8b5ef20000	rw-	0xc4000	252	2	917911	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	Disabled
637	irqbalance	0x7f8b5ef20000	0x7f8b5ef21000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5ef21000	0x7f8b5ef3e000	r--	0x0	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5ef3e000	0x7f8b5efcd000	r-x	0x1d000	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5efcd000	0x7f8b5f057000	r--	0xac000	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5f057000	0x7f8b5f058000	---	0x136000	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5f058000	0x7f8b5f059000	r--	0x136000	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5f059000	0x7f8b5f05a000	rw-	0x137000	252	2	918174	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.4	Disabled
637	irqbalance	0x7f8b5f05a000	0x7f8b5f05b000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5f05b000	0x7f8b5f05d000	r--	0x0	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
637	irqbalance	0x7f8b5f05d000	0x7f8b5f060000	r-x	0x2000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
637	irqbalance	0x7f8b5f060000	0x7f8b5f061000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
637	irqbalance	0x7f8b5f061000	0x7f8b5f062000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
637	irqbalance	0x7f8b5f062000	0x7f8b5f063000	rw-	0x6000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
637	irqbalance	0x7f8b5f069000	0x7f8b5f06b000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7f8b5f06b000	0x7f8b5f06d000	r--	0x0	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
637	irqbalance	0x7f8b5f06d000	0x7f8b5f097000	r-x	0x2000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
637	irqbalance	0x7f8b5f097000	0x7f8b5f0a2000	r--	0x2c000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
637	irqbalance	0x7f8b5f0a3000	0x7f8b5f0a5000	r--	0x37000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
637	irqbalance	0x7f8b5f0a5000	0x7f8b5f0a7000	rw-	0x39000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
637	irqbalance	0x7fff9a503000	0x7fff9a524000	rw-	0x0	0	0	0	[stack]	Disabled
637	irqbalance	0x7fff9a5f8000	0x7fff9a5fc000	r--	0x0	0	0	0	Anonymous Mapping	Disabled
637	irqbalance	0x7fff9a5fc000	0x7fff9a5fe000	r-x	0x0	0	0	0	[vdso]	Disabled
638	networkd-dispat	0x564986fef000	0x56498705c000	r--	0x0	252	2	917950	/usr/bin/python3.10	Disabled
638	networkd-dispat	0x56498705c000	0x564987311000	r-x	0x6d000	252	2	917950	/usr/bin/python3.10	Disabled
638	networkd-dispat	0x564987311000	0x564987552000	r--	0x322000	252	2	917950	/usr/bin/python3.10	Disabled
638	networkd-dispat	0x564987553000	0x56498755a000	r--	0x563000	252	2	917950	/usr/bin/python3.10	Disabled
638	networkd-dispat	0x56498755a000	0x564987599000	rw-	0x56a000	252	2	917950	/usr/bin/python3.10	Disabled
638	networkd-dispat	0x564987599000	0x5649875df000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
638	networkd-dispat	0x56499d8c3000	0x56499db7b000	rw-	0x0	0	0	0	[heap]	Disabled
638	networkd-dispat	0x7f3786130000	0x7f3786133000	r--	0x0	252	2	919810	/usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786133000	0x7f3786137000	r-x	0x3000	252	2	919810	/usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786137000	0x7f378613a000	r--	0x7000	252	2	919810	/usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378613a000	0x7f378613b000	r--	0x9000	252	2	919810	/usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378613b000	0x7f378613c000	rw-	0xa000	252	2	919810	/usr/lib/python3.10/lib-dynload/_lzma.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378613c000	0x7f378613e000	r--	0x0	252	2	924255	/usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4	Disabled
638	networkd-dispat	0x7f378613e000	0x7f378614b000	r-x	0x2000	252	2	924255	/usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4	Disabled
638	networkd-dispat	0x7f378614b000	0x7f378614d000	r--	0xf000	252	2	924255	/usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4	Disabled
638	networkd-dispat	0x7f378614d000	0x7f378614e000	r--	0x10000	252	2	924255	/usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4	Disabled
638	networkd-dispat	0x7f378614e000	0x7f378614f000	rw-	0x11000	252	2	924255	/usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4	Disabled
638	networkd-dispat	0x7f378614f000	0x7f3786151000	r--	0x0	252	2	919793	/usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786151000	0x7f3786154000	r-x	0x2000	252	2	919793	/usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786154000	0x7f3786156000	r--	0x5000	252	2	919793	/usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786156000	0x7f3786157000	r--	0x6000	252	2	919793	/usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786157000	0x7f3786158000	rw-	0x7000	252	2	919793	/usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f3786158000	0x7f3786258000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
638	networkd-dispat	0x7f3786258000	0x7f378625a000	r--	0x0	252	2	920693	/usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378625a000	0x7f378625c000	r-x	0x2000	252	2	920693	/usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378625c000	0x7f378625d000	r--	0x4000	252	2	920693	/usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378625d000	0x7f378625e000	r--	0x4000	252	2	920693	/usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378625e000	0x7f378625f000	rw-	0x5000	252	2	920693	/usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-310-x86_64-linux-gnu.so	Disabled
638	networkd-dispat	0x7f378625f000	0x7f3786263000	r--	0x0	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
638	networkd-dispat	0x7f3786263000	0x7f3786279000	r-x	0x4000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
638	networkd-dispat	0x7f3786279000	0x7f3786283000	r--	0x1a000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
638	networkd-dispat	0x7f3786283000	0x7f3786284000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
638	networkd-dispat	0x7f3786284000	0x7f3786285000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
638	networkd-dispat	0x7f3786285000	0x7f3786294000	r--	0x0	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f3786294000	0x7f378637a000	r-x	0xf000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f378637a000	0x7f37863b8000	r--	0xf5000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f37863b8000	0x7f37863b9000	---	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f37863b9000	0x7f37863bc000	r--	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f37863bc000	0x7f37863c2000	rw-	0x136000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
638	networkd-dispat	0x7f37863c2000	0x7f37863c3000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
638	networkd-dispat	0x7f37863c3000	0x7f37863c6000	r--	0x0	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
638	networkd-dispat	0x7f37863c6000	0x7f37863ca000	r-x	0x3000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
638	networkd-dispat	0x7f37863ca000	0x7f37863cc000	r--	0x7000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
638	networkd-dispat	0x7f37863cc000	0x7f37863cd000	r--	0x8000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
638	networkd-dispat	0x7f37863cd000	0x7f37863ce000	rw-	0x9000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
638	networkd-dispat	0x7f37863ce000	0x7f37863d0000	r--	0x0	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863d0000	0x7f37863e9000	r-x	0x2000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863e9000	0x7f37863eb000	r--	0x1b000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863eb000	0x7f37863ec000	---	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863ec000	0x7f37863ed000	r--	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863ed000	0x7f37863ee000	rw-	0x1e000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
638	networkd-dispat	0x7f37863ee000	0x7f37863f8000	r--	0x0	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
638	networkd-dispat	0x7f37863f8000	0x7f37864aa000	r-x	0xa000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
638	networkd-dispat	0x7f37864aa000	0x7f37864bb000	r--	0xbc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
638	networkd-dispat	0x7f37864bb000	0x7f37864bc000	r--	0xcc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
638	networkd-dispat	0x7f37864bc000	0x7f37864bd000	rw-	0xcd000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
