Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	multipathd	448	455	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	455	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	456	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	456	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	456	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	456	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	457	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	457	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	457	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	457	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	458	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	458	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	458	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	458	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	systemd-udevd	452	452	1	0x94226ee6b300	AF_UNIX	STREAM	-	-	19940	/run/systemd/journal/stdout	18731	ESTABLISHED	-
4026531840	systemd-udevd	452	452	2	0x94226ee6b300	AF_UNIX	STREAM	-	-	19940	/run/systemd/journal/stdout	18731	ESTABLISHED	-
4026531840	systemd-udevd	452	452	3	0x94226ee69dc0	AF_UNIX	SEQPACKET	-	/run/udev/control	19854	-	-	UNCONNECTED	-
4026531840	systemd-udevd	452	452	4	0x942270615800	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000001	2587982901	group:0x00000000	0	UNCONNECTED	-
4026531840	systemd-udevd	452	452	5	0x94226ee6bb80	AF_UNIX	DGRAM	-	-	19949	/run/systemd/journal/socket	19849	UNCONNECTED	-
4026531840	systemd-udevd	452	452	6	0x94226ee6fb40	AF_UNIX	DGRAM	-	-	19954	-	19955	CONNECTED	-
4026531840	systemd-udevd	452	452	7	0x94226ee6c400	AF_UNIX	DGRAM	-	-	19955	-	19954	CONNECTED	-
4026531840	systemd-timesyn	506	506	1	0x942270628880	AF_UNIX	STREAM	-	-	18780	/run/systemd/journal/stdout	18785	ESTABLISHED	-
4026531840	systemd-timesyn	506	506	2	0x942270628880	AF_UNIX	STREAM	-	-	18780	/run/systemd/journal/stdout	18785	ESTABLISHED	-
4026531840	systemd-timesyn	506	506	3	0x9422705ee1c0	AF_UNIX	DGRAM	-	-	14852	/run/systemd/journal/socket	19849	UNCONNECTED	-
4026531840	systemd-timesyn	506	506	7	0x9422705eaa80	AF_UNIX	DGRAM	-	-	14859	-	14860	CONNECTED	-
4026531840	systemd-timesyn	506	506	8	0x9422705e8000	AF_UNIX	DGRAM	-	-	14860	-	14859	CONNECTED	-
4026531840	systemd-timesyn	506	506	9	0x9422705eea40	AF_UNIX	DGRAM	-	-	14861	-	14862	CONNECTED	-
4026531840	systemd-timesyn	506	506	10	0x9422705ecc80	AF_UNIX	DGRAM	-	-	14862	-	14861	CONNECTED	-
4026531840	systemd-timesyn	506	506	15	0x94227062aec0	AF_UNIX	STREAM	-	-	19060	/run/dbus/system_bus_socket	22311	ESTABLISHED	-
4026531840	sd-resolve	506	527	1	0x942270628880	AF_UNIX	STREAM	-	-	18780	/run/systemd/journal/stdout	18785	ESTABLISHED	-
4026531840	sd-resolve	506	527	2	0x942270628880	AF_UNIX	STREAM	-	-	18780	/run/systemd/journal/stdout	18785	ESTABLISHED	-
4026531840	sd-resolve	506	527	3	0x9422705ee1c0	AF_UNIX	DGRAM	-	-	14852	/run/systemd/journal/socket	19849	UNCONNECTED	-
4026531840	sd-resolve	506	527	7	0x9422705eaa80	AF_UNIX	DGRAM	-	-	14859	-	14860	CONNECTED	-
4026531840	sd-resolve	506	527	8	0x9422705e8000	AF_UNIX	DGRAM	-	-	14860	-	14859	CONNECTED	-
4026531840	sd-resolve	506	527	9	0x9422705eea40	AF_UNIX	DGRAM	-	-	14861	-	14862	CONNECTED	-
4026531840	sd-resolve	506	527	10	0x9422705ecc80	AF_UNIX	DGRAM	-	-	14862	-	14861	CONNECTED	-
4026531840	sd-resolve	506	527	15	0x94227062aec0	AF_UNIX	STREAM	-	-	19060	/run/dbus/system_bus_socket	22311	ESTABLISHED	-
4026531840	systemd-network	619	619	1	0x942246b63b80	AF_UNIX	STREAM	-	-	22181	/run/systemd/journal/stdout	18987	ESTABLISHED	-
4026531840	systemd-network	619	619	2	0x942246b63b80	AF_UNIX	STREAM	-	-	22181	/run/systemd/journal/stdout	18987	ESTABLISHED	-
